4021,288,5
5588,288,5
5742,289,4
3149,289,5
193,290,5
5694,291,4
738,291,3
594,293,4
1026,294,3
109,296,5
2532,296,4
1155,296,3
2501,296,5
107,296,5
2032,296,5
1753,296,5
9243,296,5
157,297,3
2290,298,5
107,300,5
604,301,5
491,302,4
2545,302,5
10172,302,3
333,302,3
2290,302,5
9645,302,4
107,302,5
9613,305,4
109,305,3
2403,305,3
9613,306,4
1611,306,5
1227,307,5
9613,308,4
440,308,5
109,308,4
427,309,4
1450,309,5
1151,309,4
1348,309,4
391,309,5
1292,309,4
4268,309,5
634,309,5
262,309,5
1550,310,4
107,311,3
701,312,3
4268,312,4
10522,312,4
184,312,3
1026,312,4
1736,312,4
2290,312,5
634,312,5
9243,312,5
357,312,4
2501,312,4
1736,313,4
2501,313,5
1753,313,5
440,313,3
701,313,3
1155,313,4
184,313,4
10522,313,4
243,314,4
184,314,5
1388,315,3
1593,315,4
594,315,4
230,315,4
184,315,4
1549,315,4
9613,315,4
10522,315,4
2286,315,5
178,315,4
2403,315,3
10170,316,4
9243,317,1
491,317,2
10371,318,5
10371,318,5
7756,319,4
7513,320,4
6785,320,4
9068,320,3
8168,320,5
7793,320,4
2266,321,5
2145,322,4
6664,324,4
10975,325,5
677,326,5
677,326,5
130,328,4
8832,329,1
6633,329,4
8826,330,5
6891,330,5
8472,330,5
4283,331,5
11512,333,5
11277,333,5
10577,333,3
9729,333,4
10766,335,5
5718,336,3
8211,337,4
7631,337,3
3520,338,5
6694,339,5
6423,339,5
8995,339,5
7776,339,4
6096,339,4
7459,339,5
8362,339,5
3782,339,5
7495,339,5
6695,339,4
8107,339,5
6694,340,4
7972,340,5
6660,341,3
6823,341,3
7085,341,4
8152,341,3
9153,341,5
7085,341,5
8477,341,5
8971,341,4
7970,341,4
444,342,5
1941,343,5
1917,344,4
55,345,3
11043,346,3
2670,347,4
130,349,1
2594,350,4
10992,351,3
4162,353,4
3960,353,3
4360,354,5
7933,355,5
218,356,5
3143,357,5
6086,358,4
2834,361,3
11287,362,4
9675,362,4
11490,362,5
10445,362,4
10476,362,4
11123,362,4
11580,362,5
10439,362,4
10975,362,5
2889,363,4
9937,364,3
9937,365,4
10644,366,5
11465,366,5
10626,366,5
10216,366,4
10361,366,4
10493,366,3
9348,366,5
10848,366,5
11540,366,5
9496,366,4
11286,366,4
9567,366,5
10165,366,5
9880,366,4
9593,366,5
10200,367,5
5237,369,3
8766,369,3
7325,369,3
5274,370,4
2544,371,4
3700,373,4
6090,374,4
3039,375,5
4417,375,5
9773,375,4
3402,375,3
10382,375,4
3887,375,5
3343,375,4
4535,375,4
9549,376,5
5212,377,4
4095,377,5
9549,377,4
4095,378,4
3131,378,4
3497,378,5
4417,378,5
5626,380,5
3143,380,5
10382,380,4
4037,381,5
4535,381,5
5212,381,4
4551,381,5
4845,381,5
5626,381,4
3299,381,5
3673,381,4
3039,381,5
10382,381,5
3808,381,5
3540,381,4
5975,381,5
3143,381,5
5749,381,5
4015,382,4
3295,383,5
3665,383,5
3737,383,5
5491,383,5
3808,383,5
3045,383,4
4006,383,4
4667,383,5
3045,384,5
3719,384,1
7261,386,4
5927,387,5
4489,387,4
4780,388,5
4218,389,5
5764,390,5
5846,390,5
5157,390,5
5927,391,4
4172,392,4
4943,392,5
5846,392,4
4271,393,5
4172,394,4
10267,395,4
9714,397,1
10076,397,3
9689,397,3
11255,397,4
10621,397,4
9617,397,5
10721,397,3
10257,397,2
10329,397,5
10604,397,4
11101,397,4
9406,397,3
2183,399,4
3503,400,4
2639,401,5
3659,402,5
259,403,3
8092,404,5
5819,406,4
10147,407,5
10504,407,3
11121,407,5
9251,407,4
10775,408,5
11442,408,5
10646,408,5
11627,409,5
9431,410,3
9431,410,4
11540,411,5
9896,411,5
9860,411,5
9627,411,5
10009,411,5
9516,411,5
10840,411,5
2011,412,2
2224,413,5
2920,413,4
1358,413,5
981,413,5
2251,413,5
9453,415,5
11631,419,5
6829,424,3
6227,425,3
6322,426,3
7171,426,5
7768,428,5
6227,428,4
1042,428,5
8895,428,4
7199,428,5
6227,428,4
5806,431,4
2929,432,5
1785,433,4
1378,434,5
1045,434,4
2553,435,5
1369,435,3
2423,436,5
39,436,4
1763,438,5
565,438,5
947,438,5
759,439,5
287,440,5
2842,441,5
2321,442,4
2431,442,5
924,442,3
23,442,5
2217,442,4
433,443,3
2427,444,3
1313,444,5
2229,445,5
6292,447,5
718,448,5
2846,448,5
2588,448,4
1858,448,4
8941,449,5
7805,449,3
7633,449,4
6387,449,5
6998,449,5
7135,449,5
8152,449,3
8077,449,5
7350,449,4
9026,449,3
8337,449,4
7207,449,4
7497,449,5
7082,449,5
8695,449,5
6817,449,4
6957,449,4
7612,449,5
8724,449,5
6494,449,4
6364,449,5
7031,449,5
6634,449,4
7120,449,5
6422,449,4
7372,449,4
8860,449,5
8687,449,5
6739,449,4
8284,449,5
6946,449,5
7410,449,4
6343,449,4
8378,449,5
7093,449,5
8436,449,5
9105,449,5
7670,449,4
7710,449,5
8507,449,4
6305,449,5
6281,449,4
6128,449,4
8596,449,5
7143,449,4
8739,449,3
7274,449,4
9011,449,5
8915,449,4
6176,449,5
8380,449,4
6249,449,4
6373,449,5
8833,449,5
8628,449,5
7154,449,5
7262,449,4
8062,449,5
7012,449,4
7550,449,4
9190,449,5
7055,449,5
7085,449,5
6455,449,4
6290,449,5
6868,449,5
6809,449,4
6410,449,4
8498,449,4
6754,449,5
6660,449,5
7172,449,3
6777,449,5
6924,449,4
7040,449,5
2739,449,4
6195,449,5
8578,449,3
6753,449,4
6826,449,5
8102,449,4
7673,449,5
6796,449,4
8837,449,5
8701,449,2
7715,449,5
6614,449,4
7507,449,4
7494,449,5
7311,449,5
6539,449,4
8423,449,5
8489,449,5
8171,449,3
8065,449,5
6626,449,4
8095,449,5
6316,449,4
7258,449,4
4334,449,5
8410,449,2
6208,449,4
6679,449,5
9018,449,4
7506,449,4
8329,449,5
8097,449,5
6242,449,5
7173,449,5
6174,449,4
7618,449,4
8903,449,5
6780,449,5
6737,450,3
433,451,5
433,451,5
218,451,5
6028,454,5
5954,454,4
3652,454,5
6000,454,4
2260,455,4
5761,456,4
2900,459,5
2049,459,4
512,459,2
121,459,5
5217,460,5
984,461,5
984,461,5
1448,462,5
1202,462,5
945,462,4
1269,462,5
1675,462,5
223,462,5
628,462,4
1076,462,4
2255,462,4
10804,462,5
2638,462,5
296,462,5
2335,462,5
1338,462,5
2247,462,4
330,462,5
1321,462,4
1117,462,4
1188,462,4
1143,462,5
1137,462,5
601,462,5
2232,462,5
149,462,5
2380,462,5
991,462,5
892,462,5
481,462,5
991,462,3
1163,462,5
387,462,5
1481,462,4
7647,462,5
2359,462,5
675,462,5
2249,462,5
676,462,5
1490,462,1
2292,462,4
2574,462,5
506,462,4
2649,462,5
1044,462,5
643,462,5
60,462,3
2309,462,4
1103,462,5
17,462,5
1192,462,4
34,462,4
176,462,5
2107,462,5
897,462,3
1264,462,4
739,462,4
1285,462,5
2734,462,5
2178,462,4
817,462,3
629,462,4
461,462,5
2372,462,5
26,462,5
363,462,5
43,462,4
782,462,5
2062,462,5
18,462,4
1160,462,5
1416,462,5
172,462,3
249,462,5
2536,462,5
2246,462,4
2732,462,5
2589,462,5
2404,462,5
1027,462,5
2242,462,5
689,462,5
364,462,5
10,462,4
1730,462,5
1925,462,5
1546,462,5
1570,462,5
2582,462,5
2316,462,5
667,462,5
646,462,5
2670,462,5
2016,462,4
2454,462,5
666,462,5
823,462,5
1309,462,5
2020,462,5
1294,462,5
636,462,5
1816,462,5
1188,463,5
1222,464,5
4217,465,5
735,466,5
3460,467,4
3076,467,5
4674,468,4
3503,469,4
6064,469,3
5033,470,5
5471,471,5
3654,472,4
5805,472,4
4273,472,2
3792,472,5
3538,472,5
4834,472,4
4620,473,5
3873,476,5
5605,477,5
6056,477,5
3470,478,5
5910,481,5
3924,481,5
5869,482,5
5233,482,5
2673,483,5
1169,484,5
1169,484,4
2270,485,4
7203,487,4
6936,488,5
7527,488,4
8704,488,4
8054,488,5
6518,488,4
7270,488,5
6099,488,3
7787,488,4
7280,488,5
7113,488,5
7120,488,4
6395,488,3
8623,488,4
7761,488,3
6267,488,3
8838,488,4
6183,488,4
6597,488,5
6327,488,4
7072,488,5
6897,488,5
8655,488,3
6353,488,5
6843,488,4
6361,488,2
6174,488,4
7031,488,4
7418,488,4
6359,488,4
7212,488,4
8472,488,2
7705,488,5
8366,488,4
7075,488,4
6158,488,4
8523,488,4
8696,488,4
6359,488,4
6330,488,2
6946,488,5
6789,488,5
8859,488,4
7199,488,1
7616,488,4
6563,489,3
185,491,4
63,491,5
2161,491,4
915,491,5
161,491,5
1811,491,4
2784,491,4
1349,491,5
2683,491,5
490,491,4
1415,491,5
674,491,4
2490,491,5
648,491,4
2395,491,5
2463,491,4
2490,492,4
1360,492,5
2448,492,5
2604,492,5
1260,495,5
2088,496,5
1725,497,5
3284,498,4
5311,499,5
4464,500,1
6885,500,5
4690,500,4
4338,500,4
3222,500,4
3598,501,3
4181,502,4
3418,502,5
3598,502,3
4756,503,4
4711,504,4
4857,504,5
5887,504,4
4228,504,3
3623,504,5
151,504,4
3419,504,4
4442,505,4
3090,505,4
5016,505,4
4389,507,4
3037,508,4
3453,509,4
5794,510,5
4390,510,3
5793,510,5
3587,510,4
5790,510,4
4383,510,5
5934,510,5
3647,510,5
3150,511,5
2973,512,5
3120,512,5
4651,512,5
151,512,3
5027,512,5
3342,512,4
3367,512,5
4389,512,4
3150,512,5
3137,512,5
3399,514,5
3707,518,4
5195,518,5
3516,518,5
3492,518,5
4036,518,4
5267,518,5
6315,519,5
6036,519,3
5603,519,5
9708,519,5
4326,519,4
4362,519,4
3408,519,3
5166,519,4
3906,519,5
5313,519,4
4395,519,5
3047,519,4
4668,519,5
5044,520,4
3976,521,5
4307,521,5
3377,521,4
4307,521,5
3976,522,5
3817,522,5
3979,523,4
5594,523,4
5918,523,4
3549,523,2
4352,525,4
3925,525,4
3120,525,4
3766,525,5
5220,525,4
3504,525,4
3921,525,5
3921,525,5
4651,525,5
4045,526,5
3453,526,3
3453,526,4
4849,526,4
3946,527,4
3953,527,5
3598,528,4
3453,528,4
4027,528,4
3029,528,5
5048,529,5
5097,529,4
3488,530,5
3707,530,4
3650,530,4
2996,530,5
3427,530,5
3772,530,3
4027,530,5
4555,531,5
4389,531,3
4717,531,4
5252,532,4
3404,532,5
2973,532,5
3418,532,4
3418,532,3
5605,532,5
3950,532,4
6669,532,4
2998,532,3
5433,532,5
3453,532,4
4027,532,4
3814,532,4
4477,532,4
3755,532,3
3484,532,5
3587,532,4
3484,532,5
4389,532,5
3946,532,5
8411,532,4
5807,532,2
4645,532,4
2963,532,5
2970,532,5
3682,532,4
4917,532,4
3342,532,5
3790,532,4
3453,533,5
5998,534,5
2966,535,5
5151,535,5
4946,535,5
4956,535,5
4395,535,5
3428,535,4
3633,535,5
5507,535,5
3701,535,4
4100,537,5
3874,537,5
4008,538,5
3059,539,4
5502,539,4
3674,539,4
3419,539,3
3542,539,5
5097,540,5
5887,541,4
4585,541,5
2966,541,5
3872,541,5
3442,541,5
5532,541,5
3772,541,2
3649,541,5
4341,541,5
5790,541,4
4841,541,5
3399,541,5
3492,541,4
4468,541,5
5016,541,4
4858,541,5
5072,541,4
5077,541,1
5799,541,5
5872,541,4
2973,541,5
3715,541,4
3173,541,4
4470,541,4
2996,541,3
4104,541,5
4921,541,5
3764,541,4
4524,541,4
3651,541,5
3058,541,5
5097,541,5
3949,541,5
4226,541,5
2944,541,5
4422,541,5
3946,541,5
8118,541,4
5816,541,5
4411,541,4
5048,541,5
5911,541,4
5273,541,4
4326,541,3
3483,541,4
2963,541,5
5776,541,5
4657,541,4
4141,541,5
3484,541,5
4331,541,5
32,541,3
3456,541,1
3915,541,5
3418,541,5
4253,541,5
4352,543,5
5918,543,4
5416,543,3
3668,543,5
4477,544,5
4352,544,5
4651,544,5
3925,544,4
3419,544,4
3542,544,4
3216,545,5
3359,546,4
3755,546,4
3418,546,2
3301,546,4
5009,546,3
5335,546,4
3925,546,4
3352,546,4
3432,546,5
4383,546,4
3150,546,5
3427,546,3
3598,546,3
3214,546,5
4383,547,5
3034,548,3
3674,549,5
3029,550,4
5594,551,5
4084,552,5
4353,552,5
5150,553,5
4737,553,3
3979,553,4
4690,553,4
4752,553,5
5017,553,5
5918,553,4
5295,553,4
4426,553,5
5499,553,5
5416,554,5
4390,554,4
3650,555,5
4471,555,3
3307,555,5
3453,555,5
3872,555,5
3222,555,4
4389,556,4
5204,557,2
5087,557,4
3382,557,4
4923,558,5
5343,558,4
1581,563,5
3592,564,4
3939,567,4
4549,567,4
5041,567,5
2979,567,4
3768,568,5
3491,568,4
3679,568,5
4549,568,5
2978,568,4
3982,568,4
3263,568,5
3318,568,4
3288,568,5
3850,568,4
3634,568,4
4173,568,5
5874,568,5
3365,568,4
5977,568,5
4194,570,5
4284,570,5
5535,570,4
5328,570,4
5925,571,4
3593,571,3
5023,571,4
3282,571,5
5206,571,5
8838,572,4
4285,573,5
62,573,4
3321,573,5
3157,573,5
5296,573,5
6057,573,5
3263,573,5
2956,573,4
4285,573,5
3810,573,4
2979,573,5
3716,573,5
407,573,4
4484,573,4
4092,573,5
5012,573,4
4288,573,4
407,573,4
4758,573,5
4483,573,5
3138,573,4
4057,573,5
5977,573,4
3657,573,4
3179,573,4
4720,573,4
3388,573,4
3318,573,3
2979,573,4
4287,573,5
4549,573,4
3730,573,4
3560,573,5
6055,573,4
3920,573,5
4029,573,5
3593,573,5
4097,573,4
3072,573,5
4203,573,4
3294,573,3
4684,573,5
4203,573,4
3898,573,4
3593,573,5
4369,573,4
3625,573,5
62,573,4
5859,573,5
4501,573,4
3619,573,4
3569,573,4
4339,573,5
4324,573,5
3072,573,5
3572,573,5
3850,574,3
4484,574,5
4318,574,4
4549,574,5
3639,574,3
6012,574,4
5012,574,4
3672,574,5
62,574,4
5905,574,5
5612,574,5
5232,574,4
4033,574,5
5847,574,3
6055,574,4
5769,574,4
4761,574,4
4173,574,5
3296,574,5
3072,574,5
3850,575,5
3688,576,5
1965,577,4
1144,577,4
3265,578,5
3265,578,4
171,579,4
8900,583,4
4884,583,5
8969,583,5
7017,583,5
9121,583,5
8113,583,3
8713,583,4
7607,585,5
7607,585,5
7457,585,4
7775,586,5
7843,586,5
4362,587,4
2199,587,4
3084,588,4
2311,589,4
6146,592,5
7086,592,5
8801,592,5
7533,592,5
6881,592,5
7213,593,4
7213,594,4
3039,595,5
730,596,4
3882,596,4
1569,596,4
2787,596,5
1211,596,4
7155,597,4
9496,598,4
9776,599,4
10693,599,5
7328,600,4
6468,600,5
6778,600,4
7896,600,3
8799,600,5
6866,600,4
1215,601,4
100,601,4
2377,601,5
239,603,5
239,604,5
9613,606,4
2403,606,3
2806,606,4
184,606,4
109,606,3
9613,606,4
391,606,4
2032,606,4
107,606,5
1753,606,5
1026,606,4
539,606,4
2923,607,4
7432,609,5
7182,609,4
6382,611,4
1660,612,4
4525,614,5
5662,614,4
1834,615,5
2023,615,4
443,615,5
2819,615,4
11449,617,2
7204,618,4
9060,618,5
6408,620,4
6408,620,4
8940,620,5
8940,620,4
3197,621,4
8176,622,4
10623,623,5
8765,625,3
3918,626,5
10637,627,5
1236,629,3
3184,630,4
5580,631,5
3521,631,4
521,631,4
5548,631,5
5549,631,4
1494,631,4
5455,631,5
4933,632,4
2116,632,4
4303,632,5
5368,632,4
3962,632,5
3121,634,3
5215,634,4
5205,635,3
4599,637,4
4971,637,4
3429,638,5
1844,639,5
3429,640,5
3429,641,4
3429,642,5
3057,643,3
5056,644,4
3429,644,4
10676,645,4
9553,645,4
10503,645,3
10018,645,4
10447,645,4
11274,645,2
10608,646,4
5076,647,4
3260,647,3
6349,647,5
4131,647,3
3830,647,4
3636,647,5
5448,648,4
5056,649,4
6372,650,4
6799,650,4
8612,651,2
7769,651,5
6810,651,3
6144,651,4
6478,651,4
6262,651,5
6252,651,4
7247,651,3
7935,651,3
6537,651,3
9086,651,3
6400,651,5
6606,651,5
7114,651,3
7196,651,4
6257,651,5
6514,651,2
8983,651,2
6579,651,5
8485,651,4
7225,651,4
8331,651,5
7131,651,4
8126,652,4
8344,652,3
7138,652,5
6437,652,3
6474,652,4
8622,653,5
8824,653,4
6283,653,5
8947,654,3
6247,654,5
6782,654,4
6758,654,1
8053,654,4
8182,654,2
3877,654,5
6638,654,1
7801,654,5
6433,654,4
6101,654,4
8461,654,5
6430,654,4
6301,654,1
7314,654,5
6236,654,4
6787,654,4
8257,654,5
7873,654,4
6685,654,5
7029,654,5
6162,654,4
7267,654,4
8323,654,5
6329,654,4
8465,654,5
6953,654,5
7048,654,5
6767,654,4
8280,655,4
9412,656,2
10375,656,5
10702,656,4
10373,656,4
9409,657,4
11187,657,3
11634,657,4
1006,658,2
1527,659,3
1478,660,3
164,661,2
1033,662,4
1113,662,5
3652,663,4
10663,665,5
10147,665,5
893,666,5
1406,667,1
4233,668,4
8838,669,4
8772,669,5
8003,670,5
8181,672,5
7522,672,4
7835,673,4
3870,674,5
8086,675,5
8369,676,1
1045,677,4
4774,677,5
1488,678,5
107,679,3
