WORK_SPACE_ID,NAME,ADDRESS,X_COORD,Y_COORD,URL,AREA_GROUP
92,비허밍스터디카페 목포북항2호점,전남 목포시 양을로 49-1,126.381495,34.80235726,http://place.map.kakao.com/1154341345,전라도
93,비허밍스터디카페 목포석현점,전남 목포시 석현로 2,126.4215524,34.81548026,http://place.map.kakao.com/57501558,전라도
94,르하임스터디카페 무안남악점,전남 무안군 삼향읍 남악3로82번길 14,126.4617349,34.81268824,http://place.map.kakao.com/1285860583,전라도
95,작심스터디카페 목포우성점,전남 목포시 신흥로 12,126.422481,34.80144994,http://place.map.kakao.com/30654939,전라도
96,바른스터디카페,전남 목포시 삼학로 329,126.4084824,34.80023883,http://place.map.kakao.com/1422966548,전라도
97,바른스터디카페 용해이로점,전남 목포시 이로로 6,126.4055272,34.80515417,http://place.map.kakao.com/573210739,전라도
98,리본스터디카페 하당점,전남 목포시 비파로43번길 7,126.426336,34.80212079,http://place.map.kakao.com/463480340,전라도
99,리게인스터디카페 무안남악점,전남 무안군 삼향읍 남악5로70번길 24,126.4738306,34.81144674,http://place.map.kakao.com/1634553357,전라도
100,비허밍스터디카페 전남영암점,전남 영암군 삼호읍 대불주거로 145,126.4580631,34.75164615,http://place.map.kakao.com/1643329692,전라도
101,르하임스터디카페 목포용해이로점,전남 목포시 삼학로373번길 16,126.4073278,34.8042913,http://place.map.kakao.com/2011822404,전라도
102,작심스터디카페 목포남악점,전남 목포시 남악2로 60-8,126.4559283,34.81033591,http://place.map.kakao.com/1853744970,전라도
103,비허밍스터디카페 목포용해점,전남 목포시 연산백련로1번길 112-1,126.3908396,34.82001762,http://place.map.kakao.com/1646907057,전라도
104,챌린지스터디카페 목포하당센터,전남 목포시 신흥로 30,126.4242933,34.80232387,http://place.map.kakao.com/269735225,전라도
105,하베르스터디카페 목포남악점,전남 목포시 남악2로 54,126.4551641,34.80987728,http://place.map.kakao.com/1843119252,전라도
106,바짝스터디카페,전남 무안군 삼향읍 남악3로82번가길 38,126.4641031,34.81355682,http://place.map.kakao.com/1064137247,전라도
107,큰별스터디카페 포미점,전남 목포시 포미로 8,126.3978469,34.81671915,http://place.map.kakao.com/1167374122,전라도
108,바른스터디카페,전남 목포시 평화로 118,126.437233,34.79830557,http://place.map.kakao.com/1677894537,전라도
109,챌린지스터디카페 남악센터,전남 무안군 삼향읍 남악5로48번길 3,126.4716542,34.80996713,http://place.map.kakao.com/1625933382,전라도
110,리본스터디카페 남악점,전남 무안군 삼향읍 남악4로 40,126.4663823,34.80943663,http://place.map.kakao.com/2044070706,전라도
111,작심스터디카페 목포하당점,전남 목포시 옥암로 104,126.4262881,34.80841231,http://place.map.kakao.com/1728385163,전라도
112,바른스터디카페,전남 목포시 영산로 391-1,126.4084736,34.80651251,http://place.map.kakao.com/2022140249,전라도
113,바른스터디카페,전남 목포시 텃골로13번길 72,126.4185504,34.8165278,http://place.map.kakao.com/229354828,전라도
114,디디스터디카페 목포상동점,전남 목포시 부흥로 49,126.4268686,34.80221884,http://place.map.kakao.com/922439237,전라도
115,비허밍스터디카페 무안남악2호점,전남 무안군 삼향읍 남악3로 71,126.4598031,34.81144026,http://place.map.kakao.com/972665575,전라도
116,바른스터디 카페 상동점,전남 목포시 상동로 13,126.4161087,34.81172069,http://place.map.kakao.com/1684999417,전라도
117,바른스터디카페,전남 목포시 당가두로 26,126.4387687,34.80840561,http://place.map.kakao.com/102627461,전라도
118,더베스트 스터디카페 목포하당본점,전남 목포시 장미로 28,126.4246326,34.80161337,http://place.map.kakao.com/1012059634,전라도
119,바른스터디카페,전남 영암군 삼호읍 대불주거로 54,126.4660656,34.74664264,http://place.map.kakao.com/1794711811,전라도
120,디디스터디 카페 포미타운점,전남 목포시 용해지구로 6,126.3986722,34.81744886,http://place.map.kakao.com/141140298,전라도
121,포스스터디카페,전남 목포시 신흥로 28,126.4240167,34.80217834,http://place.map.kakao.com/689580940,전라도
122,비허밍스터디카페 무안남악점,전남 무안군 삼향읍 남악5로48번길 13,126.4727776,34.80998552,http://place.map.kakao.com/19808959,전라도
123,스터디공간,전남 목포시 장미로 50,126.4268209,34.80264227,http://place.map.kakao.com/1664937933,전라도
124,메카 독서실,전남 영암군 삼호읍 세가래2길 30-14,126.4730186,34.74735348,http://place.map.kakao.com/1013859855,전라도
125,옥스포드스터디카페,전남 무안군 삼향읍 남악2로74번길 35,126.4587379,34.81304903,http://place.map.kakao.com/268591914,전라도
126,비허밍스터디카페 무안오룡점,전남 무안군 일로읍 오룡번영3로 40,126.4835326,34.80353616,http://place.map.kakao.com/1413145683,전라도
127,도담관리형스터디카페,전남 목포시 통일대로37번길 20,126.4278958,34.80048398,http://place.map.kakao.com/1736390584,전라도
128,바른스터디카페,전남 무안군 청계면 승달산길 25,126.4325201,34.90976576,http://place.map.kakao.com/1398066845,전라도
129,어반트리스터디카페,전남 목포시 옥암로 173,126.4222835,34.8134574,http://place.map.kakao.com/2026348659,전라도
130,바른스터디카페,전남 무안군 삼향읍 남악4로82번길 19,126.4680788,34.81311996,http://place.map.kakao.com/1462527129,전라도
131,비허밍스터디카페 무안성남점,전남 무안군 무안읍 면성1길 136-14,126.47155,34.98716007,http://place.map.kakao.com/1862515073,전라도
132,열공스터디카페,전남 함평군 함평읍 서부길 113,126.5208099,35.06339314,http://place.map.kakao.com/649616778,전라도
133,미가람스터디카페 영광점,전남 영광군 영광읍 중앙로3길 5,126.5123854,35.27350148,http://place.map.kakao.com/919162214,전라도
134,작심스터디카페 서산예천점,충남 서산시 예천1로 26,126.4470139,36.76889875,http://place.map.kakao.com/80904209,충청도
135,인베이스터디카페 서산점,충남 서산시 율지18로 33,126.4649928,36.77860476,http://place.map.kakao.com/651826556,충청도
136,시작스터디카페 서산석림점,충남 서산시 동서1로 65,126.4628876,36.76853353,http://place.map.kakao.com/1518846134,충청도
137,스터디E,충남 서산시 고운로 275-5,126.4655675,36.78473305,http://place.map.kakao.com/1783521648,충청도
138,작심스터디카페 서산동문점,충남 서산시 고운로 275-9,126.465449,36.78517586,http://place.map.kakao.com/1091284945,충청도
139,온에어스터디카페,충남 보령시 한내로 16,126.6055085,36.34748577,http://place.map.kakao.com/96474874,충청도
140,플래닛스터디 카페 서산점,충남 서산시 석림3로 2,126.464369,36.77068845,http://place.map.kakao.com/1398077685,충청도
141,NU스터디카페,충남 서산시 번화2로 38,126.4530487,36.78105101,http://place.map.kakao.com/61986823,충청도
142,바짝스터디카페,충남 서산시 예천2로 12,126.4440945,36.77115142,http://place.map.kakao.com/53451627,충청도
143,하우스터디 당진스터디카페,충남 당진시 서해로 5748,126.6266146,36.8972283,http://place.map.kakao.com/801552374,충청도
144,써밋스터디카페,충남 보령시 한내로 36,126.6072498,36.34634251,http://place.map.kakao.com/1034609887,충청도
145,스터디카페오버컴,충남 보령시 지장골길 79,126.6023376,36.35918602,http://place.map.kakao.com/2048664495,충청도
146,초심스터디카페 서산점,충남 서산시 안견로 415,126.4428401,36.78197232,http://place.map.kakao.com/2086427379,충청도
147,독고스터디카페,충남 서산시 예천1로 3-57,126.4475013,36.76763315,http://place.map.kakao.com/53368965,충청도
148,바짝스터디카페 성연센터,충남 서산시 성연면 성연3로 31,126.4515173,36.82222877,http://place.map.kakao.com/178255710,충청도
149,올플러스스터디카페,충남 서산시 지곡면 무장길 453-6,126.4452684,36.84430276,http://place.map.kakao.com/1971499040,충청도
150,엘리시움스터디카페,충남 보령시 명천중앙길 8,126.602132,36.34375813,http://place.map.kakao.com/2051233284,충청도
151,시작스터디카페 서산테크노밸리점,충남 서산시 성연면 성연3로 45,126.4505705,36.82328589,http://place.map.kakao.com/1553136663,충청도
152,기가스터디카페,충남 보령시 한내로 41,126.608094,36.34639484,http://place.map.kakao.com/1767117596,충청도
153,스터디카페오버컴,충남 보령시 명천로 91,126.6072074,36.33616359,http://place.map.kakao.com/2146046293,충청도
154,코코스터디카페독서실,충남 태안군 태안읍 중앙로 151,126.3047313,36.75036191,http://place.map.kakao.com/1043156413,충청도
155,당진청년타운 나래,충남 당진시 당진중앙1로 59,126.6287407,36.89375584,http://place.map.kakao.com/1751364689,충청도
156,플랜에이 스터디카페 영종하늘도시센터,인천 중구 하늘별빛로65번길 8-13,126.5621969,37.48960819,http://place.map.kakao.com/125789847,경기도
157,플랜트스터디카페 김포통진라운지,경기 김포시 통진읍 조강로 48,126.6004748,37.69032871,http://place.map.kakao.com/1558637374,경기도
158,르하임스터디카페 김포구래점,경기 김포시 김포한강8로 386,126.6261879,37.64347939,http://place.map.kakao.com/1704672380,경기도
159,골든스터디카페 익스프레스청라점,인천 서구 비즈니스로182번길 4-18,126.6228579,37.53915161,http://place.map.kakao.com/906752177,경기도
160,디플레이스스터디카페 인천운서점,인천 중구 영종대로162번길 26,126.4950431,37.49191891,http://place.map.kakao.com/79570740,경기도
161,감성스터디카페 더테라스점,인천 연수구 센트럴로 415,126.6254862,37.40958824,http://place.map.kakao.com/2140930633,경기도
162,동인스터디카페,인천 중구 자유공원로 9,126.6300215,37.47517172,http://place.map.kakao.com/79041464,경기도
163,드림스터디카페,인천 중구 신도시남로141번길 18,126.4884183,37.49419066,http://place.map.kakao.com/465580472,경기도
164,집중스터디카페 차이나타운점,인천 중구 차이나타운로 37-4,126.6197751,37.47594289,http://place.map.kakao.com/698345751,경기도
165,두잇스터디카페 김포구래점,경기 김포시 김포한강4로 515,126.6265112,37.64590946,http://place.map.kakao.com/901797843,경기도
166,공터스터디카페,경기 김포시 김포한강4로 487,126.6295206,37.64638565,http://place.map.kakao.com/1489441358,경기도
167,그루스터디카페 김포구래동센터,경기 김포시 김포한강9로 73,126.6255088,37.6433511,http://place.map.kakao.com/1560272371,경기도
168,공카스터디카페,인천 미추홀구 아암대로 109,126.6322647,37.45205168,http://place.map.kakao.com/798225528,경기도
169,올라스터디 카페 운서점,인천 중구 영종대로327번길 14,126.5081343,37.48272358,http://place.map.kakao.com/1215906447,경기도
170,메가24 스터디카페 하늘도시점,인천 중구 하늘달빛로 94,126.5574773,37.48729486,http://place.map.kakao.com/515994643,경기도
171,필링어스스터디카페,인천 강화군 강화읍 향교길 1-11,126.4798506,37.74873809,http://place.map.kakao.com/2060979797,경기도
172,스터딥스터디카페,인천 강화군 강화읍 관청길65번길 4,126.4825418,37.74941664,http://place.map.kakao.com/1816246736,경기도
173,공간샘스터디카페오피스 영종도하늘도시점,인천 중구 하늘중앙로195번길 23,126.5621697,37.48922247,http://place.map.kakao.com/1832529891,경기도
174,초심스터디카페 강화점,인천 강화군 강화읍 강화대로 395,126.4868121,37.74539271,http://place.map.kakao.com/639453564,경기도
175,마스터플랜 김포양촌점,경기 김포시 양촌읍 양곡2로 5-7,126.6268594,37.65151104,http://place.map.kakao.com/649009864,경기도
176,스터디카페하루,인천 서구 옥빛로 6,126.6311356,37.52540332,http://place.map.kakao.com/508780022,경기도
177,감성스터디카페 랜드마크점,인천 연수구 랜드마크로 68,126.6219089,37.41499105,http://place.map.kakao.com/916388553,경기도
178,올라스터디카페 양곡점,경기 김포시 양촌읍 양곡로 495,126.6281262,37.6551676,http://place.map.kakao.com/1413431598,경기도
179,어라운드스터디카페 영종점,인천 중구 흰바위로 45,126.4899947,37.49267929,http://place.map.kakao.com/1492673350,경기도
180,조아스터디카페,인천 중구 하늘별빛로65번길 13,126.5631959,37.48833517,http://place.map.kakao.com/1972252067,경기도
181,다올스터디카페,인천 중구 하늘별빛로65번길 8-11,126.5624432,37.48943521,http://place.map.kakao.com/305763244,경기도
182,플랜트 청라라운지,인천 서구 푸른로 5,126.6298475,37.52509746,http://place.map.kakao.com/1906385429,경기도
183,작심스터디카페 인천영종도점,인천 중구 하늘달빛로 80,126.5584715,37.48647056,http://place.map.kakao.com/655161936,경기도
184,탑스터디카페,인천 강화군 강화읍 강화대로 438,126.4832549,37.74771426,http://place.map.kakao.com/870341714,경기도
185,위넌스터디카페 영종점,인천 중구 신도시남로141번길 5-12,126.4894713,37.49315816,http://place.map.kakao.com/124711436,경기도
186,더오르다스터디카페,인천 중구 자연대로 47,126.5589725,37.48875647,http://place.map.kakao.com/2001544441,경기도
187,하늘스터디카페,인천 중구 흰바위로 41,126.4895131,37.4926682,http://place.map.kakao.com/274267285,경기도
188,토리스터디카페,경기 김포시 김포한강9로75번길 158,126.6234624,37.64472489,http://place.map.kakao.com/825039132,경기도
189,키움독서실&스터디카페,인천 서구 보석로 43,126.6236252,37.5233704,http://place.map.kakao.com/475936313,경기도
190,파티앤스터디 영종운서점,인천 중구 영종대로196번길 15-25,126.4987637,37.48948945,http://place.map.kakao.com/848869640,경기도
191,스테이지나인 송도센트로드점,인천 연수구 인천타워대로 323,126.6304247,37.39874204,http://place.map.kakao.com/2065935507,경기도
192,업무공장공유오피스,경기 김포시 김포한강9로 95,126.6255814,37.64514969,http://place.map.kakao.com/1613889381,경기도
193,원스터디카페,제주특별자치도 서귀포시 남원읍 일주동로 7121-23,126.7183563,33.28134112,http://place.map.kakao.com/1432790655,제주도
194,청년다락 4호점,제주특별자치도 제주시 구좌읍 일주동로 3116,126.851882,33.52214062,http://place.map.kakao.com/1408604267,제주도
195,챌린지스터디카페 전남고흥센터,전남 고흥군 고흥읍 고흥군청로 33,127.2804699,34.60516639,http://place.map.kakao.com/1373071963,전라도
196,그루터기스터디카페,전남 완도군 완도읍 개포로 146-6,126.744041,34.31894364,http://place.map.kakao.com/1544449311,전라도
197,인토스터디카페 순천신대점,전남 순천시 해룡면 신대로 53,127.5476704,34.92840977,http://place.map.kakao.com/48358429,전라도
198,AimT스터디카페,전남 보성군 벌교읍 태백산맥길 36-2,127.3430938,34.84556433,http://place.map.kakao.com/760610867,전라도
199,열공 스터디 카페,전남 영암군 영암읍 열무정로 20,126.6990098,34.79871619,http://place.map.kakao.com/1694587884,전라도
200,챌린지스터디카페,전남 고흥군 고흥읍 고흥군청로 33,127.2804217,34.60508628,http://place.map.kakao.com/1287685067,전라도
201,로보티머 전남장흥점,전남 장흥군 장흥읍 장흥로 80,126.9119014,34.68456154,http://place.map.kakao.com/1815025090,전라도
202,미르스터디카페 나주동신대점,전남 나주시 대호길 92,126.7163753,35.04319721,http://place.map.kakao.com/1925004756,전라도
203,플랜트스터디카페 나주동신대점,전남 나주시 대호길 90-15,126.7170435,35.04393969,http://place.map.kakao.com/488675027,전라도
204,미르스터디카페 송월점,전남 나주시 나주로 47,126.7155165,35.02314862,http://place.map.kakao.com/26544323,전라도
205,셀디스터디카페 나주혁신점,전남 나주시 그린로 337,126.7941271,35.016484,http://place.map.kakao.com/1392203777,전라도
206,라온스터디카페,전남 나주시 한빛로 41,126.7798725,35.02514827,http://place.map.kakao.com/938849647,전라도
207,공부인스터디카페 나주빛가람센터,전남 나주시 문화로 204,126.7844566,35.01661864,http://place.map.kakao.com/84815937,전라도
208,비허밍스터디카페 나주혁신점,전남 나주시 전력로 6,126.7853804,35.0219943,http://place.map.kakao.com/2045696009,전라도
209,공부인스터디카페 나주혁신센터,전남 나주시 상야4길 22,126.7917534,35.02274814,http://place.map.kakao.com/925324129,전라도
210,공부인 스터디카페 나주남평점,전남 나주시 남평읍 강변2길 27-1,126.8518668,35.04141199,http://place.map.kakao.com/2070076723,전라도
